ДАТА,ДЕНЬ НЕДЕЛИ,ЧАСЫ,МИНУТЫ,ТАГ,ГОСНОМЕР,ВЪЕЗД,ВЫЕЗД,К ОПЛАТЕ
2021-11-02,1,22,46,20300658984,14DB470,Beograd , Niš Malča,5690
2021-11-02,1,22,46,20400877666,34JA7605,Niš sever , Smederevo,4270
2021-11-02,1,22,46,20410699589,14GM961,Beograd , Niš Malča,5690
2021-11-02,1,22,50,19241026079,34KM4061,Šid , Šimanovci,2580
2021-11-02,1,22,52,21320600543,VU685EG,Beograd , Preševo,8910
2021-11-02,1,22,54,21320610690,34DMF498,Beograd , Pirot istok,7280
2021-11-02,1,22,55,19241030543,31EM927,Stara Pazova , Subotica,3810
2021-11-02,1,22,55,19451079677,81EL571,Šimanovci , Ruma,880
2021-11-02,1,22,57,19431047067,31AYY40,Stara Pazova , Subotica,3810
2021-11-02,1,22,59,21390376180,33AFM808,Stara Pazova , Subotica,3810
2021-11-02,1,23,7,19200563641,KRPR0006,Novi Sad Jug , Stara Pazova,370
2021-11-02,1,23,8,19451035141,01CER80,Šimanovci , Šid,2580
2021-11-02,1,23,13,19451124945,34KL9030,Stara Pazova , Subotica,3810
2021-11-02,1,23,13,20400885602,14FB123,Šid , Šimanovci,2580
2021-11-02,1,23,19,20400949283,SK2612AI,Stara Pazova , Subotica,3810
2021-11-02,1,23,23,21250616717,33AHB209,Stara Pazova , Subotica,3810
2021-11-02,1,23,23,21390376347,33AFM807,Stara Pazova , Subotica,3810
2021-11-02,1,23,24,19231182015,31AUP95,Dimitrovgrad , Pirot istok,9310
2021-11-02,1,23,24,21250614456,33AHB213,Stara Pazova , Subotica,3810
2021-11-02,1,23,24,21390376784,33AIH756,Stara Pazova , Subotica,3810
2021-11-02,1,23,27,19440696797,31ABR997,Stara Pazova , Subotica,3810
2021-11-02,1,23,32,21390376297,31GU818,Dimitrovgrad , Beograd,7860
2021-11-02,1,23,33,20400877211,14NA220,Mali Požarevac , Pirot zapad,6550
2021-11-02,1,23,40,21320610617,16ARE188,Šid , Šimanovci,2580
2021-11-02,1,23,43,21320619758,34EIA233,Niš Malča , Beograd,5690
2021-11-02,1,23,45,19221139223,SK3149AI,Preševo , Beograd,8910
2021-11-02,1,23,48,21250617004,34CRZ524,Stara Pazova , Subotica,3810
2021-11-02,1,23,50,21250616352,41AFL948,Beograd , Niš Malča,5690
2021-11-02,1,23,52,19440718831,E6782MT,Smederevo , Pirot zapad,5940
2021-11-02,1,23,52,20410680597,14ED800,Šid , Šimanovci,2580
2021-11-02,1,23,56,21250614548,34EIM978,Beograd , Dimitrovgrad,7860
2021-11-02,1,23,57,19431047182,38UN185,Pirot istok , Dimitrovgrad,570
2021-11-02,1,23,57,19451080030,81EL133,Pirot istok , Dimitrovgrad,570
2021-11-02,1,23,58,19450422233,76AAF001,Šid , Šimanovci,2580
2021-11-02,1,23,58,21320608033,10AEK946,Beograd , Dimitrovgrad,9310
2021-11-02,1,23,59,20400885156,34LZ0774,Bela Palanka , Dimitrovgrad,1440
2021-11-03,2,0,0,21250582232,34DRJ284,Beograd , Dimitrovgrad,7860
2021-11-03,2,0,4,19241032465,38PU460,Beograd , Dimitrovgrad,9310
2021-11-03,2,0,6,21320608363,34DA8384,Dimitrovgrad , Jagodina,4940
2021-11-03,2,0,7,19450422191,34AJJ140,Bela Palanka , Dimitrovgrad,1440
2021-11-03,2,0,7,20300838800,34AYL632,Pirot zapad , Beograd,7020
2021-11-03,2,0,7,20400877393,35ATS529,Pirot zapad , Beograd,7020
2021-11-03,2,0,8,19231185554,34BTB071,Bela Palanka , Dimitrovgrad,1440
2021-11-03,2,0,8,20400953251,07GP644,Dimitrovgrad , Beograd,7860
2021-11-03,2,0,8,20410732505,42AHN717,Pirot istok , Dimitrovgrad,570
2021-11-03,2,0,9,20300655675,34DZV609,Beograd , Dimitrovgrad,7860
2021-11-03,2,0,10,19450397831,28K1080,Pirot istok , Dimitrovgrad,570
2021-11-03,2,0,11,20300838834,35AYY837,Pojate , Dimitrovgrad,4050
2021-11-03,2,0,12,21320608280,35BAG945,Pojate , Dimitrovgrad,4050
2021-11-03,2,0,17,19451086748,34KL3097,Beograd , Dimitrovgrad,7860
2021-11-03,2,0,18,19221102577,34SU0086,Beograd , Dimitrovgrad,7860
2021-11-03,2,0,18,20410729378,34CHE739,Niš Malča , Dimitrovgrad,2160
2021-11-03,2,0,23,19241031160,54GC970,Šid , Šimanovci,2580
2021-11-03,2,0,23,19440719540,34HH3170,Šid , Šimanovci,2580
2021-11-03,2,0,26,20410724197,16ANV283,Šimanovci , Šid,2580
2021-11-03,2,0,31,21390376669,68ABM219,Stara Pazova , Subotica,3810
2021-11-03,2,0,31,21390376701,65KN018,Stara Pazova , Subotica,3810
2021-11-03,2,0,33,19440696409,33BLJ61,Pirot istok , Beograd,7280
2021-11-03,2,0,33,20300611074,34DKB652,Pirot zapad , Beograd,7020
2021-11-03,2,0,33,20410729881,33ABP140,Pirot istok , Beograd,7280
2021-11-03,2,0,34,20300655055,42AJA650,Šimanovci , Adaševci,2300
2021-11-03,2,0,34,21390376628,42AJZ641,Šimanovci , Adaševci,2300
2021-11-03,2,0,35,21320608298,33ADG399,Stara Pazova , Subotica,3810
2021-11-03,2,0,37,20400902829,14AAP086,Dimitrovgrad , Beograd,7860
2021-11-03,2,0,43,19451125215,CO5593CC,Paraćin , Beograd,3500
2021-11-03,2,0,43,20400902746,14ABA750,Adaševci , Šimanovci,2980
2021-11-03,2,0,44,19231185059,34LR9470,Šid , Šimanovci,2580
2021-11-03,2,0,44,20300658034,14NB470,Šid , Šimanovci,2580
2021-11-03,2,0,44,21250582356,34EAL249,Šid , Šimanovci,2580
2021-11-03,2,0,46,19231186008,34LR9472,Šid , Šimanovci,2580
2021-11-03,2,0,48,20410728412,34DHS138,Dimitrovgrad , Niš Malča,2160
2021-11-03,2,0,50,19440800811,CECN880,Morović , Ruma,1430
2021-11-03,2,0,51,20410724536,16ANP138,Šid , Šimanovci,2580
2021-11-03,2,0,54,20400877666,34JA7605,Šimanovci , Sremska Mitrovica,1250
2021-11-03,2,0,55,19231182585,33ABN516,Stara Pazova , Subotica,3810
2021-11-03,2,0,56,19440719755,PA164JC,Leskovac centar , Smederevo,5030
2021-11-03,2,1,4,20410680605,34DJZ702,Šimanovci , Adaševci,2300
2021-11-03,2,1,4,20410729352,34AJJ168,Šimanovci , Adaševci,2300
2021-11-03,2,1,4,20410732984,34DMG510,Šimanovci , Adaševci,2300
2021-11-03,2,1,8,20300658265,16AOL967,Dimitrovgrad , Beograd,7860
2021-11-03,2,1,9,20410729964,ZG0540TF,Pojate , Dimitrovgrad,4050
2021-11-03,2,1,11,19451079743,31AAU139,Beograd , Dimitrovgrad,7860
2021-11-03,2,1,11,20400885396,33AFY196,Beograd , Dimitrovgrad,7860
2021-11-03,2,1,11,20400885669,33AFS515,Beograd , Dimitrovgrad,7860
2021-11-03,2,1,11,21250616352,41AFL948,Niš Malča , Dimitrovgrad,2160
2021-11-03,2,1,12,19221139108,07DFA46,Šid , Šimanovci,2580
2021-11-03,2,1,12,20300773858,34DKE079,Beograd , Dimitrovgrad,7860
2021-11-03,2,1,12,20300773890,34ENF390,Beograd , Dimitrovgrad,7860
2021-11-03,2,1,12,20410731044,34DKY791,Beograd , Dimitrovgrad,7860
2021-11-03,2,1,13,19221140320,07DDV61,Šid , Šimanovci,2580
2021-11-03,2,1,15,20300663182,42AJC388,Šid , Šimanovci,2580
2021-11-03,2,1,19,19441088937,H607XB32,Smederevo , Pirot zapad,5940
2021-11-03,2,1,24,19231111782,34KN9905,Dimitrovgrad , Beograd,7860
2021-11-03,2,1,26,20410732927,31BD541,Dimitrovgrad , Beograd,7860
2021-11-03,2,1,33,19221167539,81BG537,Subotica , Stara Pazova,3810
2021-11-03,2,1,38,20300655212,34DMB330,Šid , Šimanovci,2580
2021-11-03,2,1,38,20400877732,34DYN253,Beograd , Dimitrovgrad,7860
2021-11-03,2,1,40,19451080501,34DDC951,Beograd , Dimitrovgrad,7860
2021-11-03,2,1,47,19440696599,33AH540,Dimitrovgrad , Beograd,7860
2021-11-03,2,1,47,20400953251,07GP644,Šimanovci , Šid,2580
2021-11-03,2,1,48,20410729220,34ZN1127,Smederevo , Bela Palanka,5350
2021-11-03,2,1,49,20400877237,34HR2564,Niš Malča , Beograd,5690
2021-11-03,2,1,50,19431047661,81ES208,Šid , Šimanovci,2580
2021-11-03,2,1,51,20300513957,42AGV326,Morović , Šimanovci,2300
2021-11-03,2,1,54,19460016827,34CVT94,Šimanovci , Adaševci,2300
2021-11-03,2,1,54,20300611405,42AHG838,Šimanovci , Adaševci,2300
2021-11-03,2,1,54,20400907299,42AHR602,Šimanovci , Adaševci,2300
2021-11-03,2,2,2,19231011297,OG0507RI,Šid , Šimanovci,2580
2021-11-03,2,2,2,19451046437,OG0507RI,Šid , Šimanovci,2580
2021-11-03,2,2,3,19231182254,34BRH586,Beograd , Dimitrovgrad,7860
2021-11-03,2,2,8,19440719201,34BTA939,Subotica , Stara Pazova,3810
2021-11-03,2,2,10,19431001908,ZG5400HD,Beograd , Dimitrovgrad,7860
2021-11-03,2,2,10,20400879100,ZG8100HR,Beograd , Dimitrovgrad,7860
2021-11-03,2,2,15,20400902829,14AAP086,Šimanovci , Adaševci,2300
2021-11-03,2,2,15,20410732539,34FU3453,Ruma , Adaševci,1430
2021-11-03,2,2,16,20410699548,07AOR095,Šid , Šimanovci,2580
2021-11-03,2,2,17,21390376453,33R8885,Dimitrovgrad , Beograd,7860
2021-11-03,2,2,18,19231182312,38BN534,Subotica , Stara Pazova,3810
2021-11-03,2,2,18,21320610591,33AFM803,Subotica , Stara Pazova,3810
2021-11-03,2,2,18,21320610856,31ABP93,Subotica , Stara Pazova,3810
2021-11-03,2,2,19,19450397039,14AAR999,Dimitrovgrad , Beograd,7860
2021-11-03,2,2,21,20300655915,42AJA647,Beograd , Dimitrovgrad,9310
2021-11-03,2,2,21,20400953723,34DKZ144,Subotica , Stara Pazova,3810
2021-11-03,2,2,22,19221153679,42FNN90,Niš Malča , Dimitrovgrad,2160
2021-11-03,2,2,22,19450422209,34SN6649,Subotica , Stara Pazova,3810
2021-11-03,2,2,23,20300838222,BT4686KP,Šimanovci , Adaševci,2300
2021-11-03,2,2,25,19241026079,34KM4061,Beograd , Niš Malča,5690
2021-11-03,2,2,32,20400953129,34DTH591,Pirot zapad , Beograd,7020
2021-11-03,2,2,34,19231185869,42AEJ019,Šimanovci , Adaševci,2300
2021-11-03,2,2,34,20400902878,34DTH275,Beograd , Pirot istok,7280
2021-11-03,2,2,34,20410680431,42AIM654,Šimanovci , Adaševci,2300
2021-11-03,2,2,34,20410680845,42AIM662,Šimanovci , Adaševci,2300
2021-11-03,2,2,37,20410680134,52ACB661,Pirot istok , Dimitrovgrad,570
2021-11-03,2,2,44,21320610377,34DLN637,Subotica , Stara Pazova,3810
2021-11-03,2,2,45,21320610302,34ENC484,Beograd , Dimitrovgrad,7860
2021-11-03,2,2,50,21320610245,42BJ877,Ruma , Pećinci,380
2021-11-03,2,2,51,19221153828,06JSV15,Šimanovci , Šid,2580
2021-11-03,2,2,51,21320619758,34EIA233,Stara Pazova , Subotica,3810
2021-11-03,2,2,52,20300773494,34EIM917,Beograd , Dimitrovgrad,7860
2021-11-03,2,2,52,21250614662,34EIN113,Beograd , Dimitrovgrad,7860
2021-11-03,2,2,55,20300773692,34ENF332,Beograd , Dimitrovgrad,7860
2021-11-03,2,2,56,20400879456,34DTJ561,Beograd , Niš Malča,5690
2021-11-03,2,2,59,20300611074,34DKB652,Šimanovci , Šid,2580
2021-11-03,2,3,10,20400902290,14ABD980,Šid , Šimanovci,2980
2021-11-03,2,3,12,19451036255,42AGT773,Šimanovci , Adaševci,2300
2021-11-03,2,3,12,20410729402,42AIN296,Beograd , Dimitrovgrad,7860
2021-11-03,2,3,12,21390376586,42GP025,Šimanovci , Adaševci,2300
2021-11-03,2,3,13,19241031095,42ACU367,Šimanovci , Adaševci,2300
2021-11-03,2,3,13,21390376297,31GU818,Stara Pazova , Subotica,3810
2021-11-03,2,3,14,19460014863,PZ804CM,Morović , Šimanovci,2300
2021-11-03,2,3,15,19440718468,34AJJ175,Beograd , Beograd,5690
2021-11-03,2,3,17,19231185034,34KM4568,Dimitrovgrad , Niš Malča,2160
2021-11-03,2,3,17,20300773478,34BNV890,Subotica , Stara Pazova,3810
2021-11-03,2,3,32,19241031889,42FPZ07,Šimanovci , Adaševci,2300
2021-11-03,2,3,33,20400877237,34HR2564,Šimanovci , Kuzmin,1900
2021-11-03,2,3,35,19231185729,34SJ7507,Dimitrovgrad , Beograd,7860
2021-11-03,2,3,35,20400885040,42KK876,Šid , Šimanovci,2580
2021-11-03,2,3,35,21250582521,34SJ7526,Dimitrovgrad , Beograd,7860
2021-11-03,2,3,38,21320610245,42BJ877,Pećinci , Adaševci,1800
2021-11-03,2,3,45,20300773353,50ABL134,Beograd , Dimitrovgrad,7860
2021-11-03,2,3,46,20400953608,34EJ2274,Subotica , Stara Pazova,3810
2021-11-03,2,3,48,20410699175,34DMB558,Subotica , Stara Pazova,3810
2021-11-03,2,3,49,20410731176,33ADT904,Subotica , Stara Pazova,3810
2021-11-03,2,3,51,19231182155,34EJ2262,Subotica , Stara Pazova,3810
2021-11-03,2,3,52,19221153356,81FP146,Beograd , Dimitrovgrad,7860
2021-11-03,2,3,53,20410699464,81DJ764,Beograd , Dimitrovgrad,7860
2021-11-03,2,3,54,20300513080,16APK745,Niš Malča , Beograd,5690
2021-11-03,2,3,57,20400854483,BT1331AC,Preševo , Beograd,8910
2021-11-03,2,3,58,20410729220,34ZN1127,Bela Palanka , Dimitrovgrad,1440
2021-11-03,2,4,10,19231093162,54H5509,Pirot zapad , Beograd,7020
2021-11-03,2,4,10,19460014889,M54A572,Šimanovci , Kuzmin,1900
2021-11-03,2,4,11,20400953129,34DTH591,Šimanovci , Adaševci,2300
2021-11-03,2,4,12,19440696599,33AH540,Stara Pazova , Subotica,3810
2021-11-03,2,4,17,21320608249,CB1993AM,Beograd , Dimitrovgrad,7860
2021-11-03,2,4,24,19460016637,34BSG882,Ruma , Pećinci,380
2021-11-03,2,4,24,21390376438,34FL8854,Dimitrovgrad , Beograd,9310
2021-11-03,2,4,32,21390376818,35BAG948,Dimitrovgrad , Pojate,4050
2021-11-03,2,4,35,20410724833,42AIN278,Šid , Šimanovci,2580
2021-11-03,2,4,38,19460014343,A87T353,Šimanovci , Kuzmin,1900
2021-11-03,2,4,38,20410732927,31BD541,Stara Pazova , Subotica,3810
2021-11-03,2,4,43,19221139439,PA5191KM,Dimitrovgrad , Beograd,7860
2021-11-03,2,4,43,19450397948,PA5197KM,Dimitrovgrad , Beograd,7860
2021-11-03,2,4,44,19241005487,PA5194KM,Dimitrovgrad , Beograd,7860
2021-11-03,2,4,44,19241010347,KPKM250,Šimanovci , Šid,2580
2021-11-03,2,4,44,19241021005,PA5192KM,Dimitrovgrad , Beograd,7860
2021-11-03,2,4,44,20400879167,LJUR312,Sremska Mitrovica , Adaševci,1040
2021-11-03,2,4,47,19440696409,33BLJ61,Stara Pazova , Subotica,3810
2021-11-03,2,4,47,20410729881,33ABP140,Stara Pazova , Subotica,3810
2021-11-03,2,4,57,20400902449,34DGA078,Šimanovci , Adaševci,2300
2021-11-03,2,4,58,20410732786,PB5509PX,Paraćin , Beograd,3500
2021-11-03,2,5,3,21320619089,68KN608,Stara Pazova , Subotica,3810
2021-11-03,2,5,3,21390376545,68KN097,Stara Pazova , Subotica,3810
2021-11-03,2,5,5,20300839006,34DGA0058,Stara Pazova , Žednik,3240
2021-11-03,2,5,8,19460016637,34BSG882,Pećinci , Adaševci,1800
2021-11-03,2,5,8,20410680316,42AIL954,Šimanovci , Adaševci,2300
2021-11-03,2,5,9,19221153950,34YN421,Šimanovci , Adaševci,2300
2021-11-03,2,5,18,20400890768,DA502GT,Šimanovci , Adaševci,2300
2021-11-03,2,5,18,20410699043,34VB7912,Šid , Šimanovci,2580
2021-11-03,2,5,19,21320619253,31AGU737,Dimitrovgrad , Beograd,7860
2021-11-03,2,5,20,19440718492,42FPZ09,Šimanovci , Adaševci,2300
2021-11-03,2,5,26,20400885537,16Y0673,Šid , Šimanovci,2980
2021-11-03,2,5,26,21250614381,33AFM821,Pirot zapad , Beograd,7020
2021-11-03,2,5,26,21250614852,33AFM802,Pirot zapad , Beograd,7020
2021-11-03,2,5,27,20410724536,16ANP138,Beograd , Pirot istok,7280
2021-11-03,2,5,31,19460016272,VZ1029TT,Dimitrovgrad , Beograd,7860
2021-11-03,2,5,37,19231185059,34LR9470,Beograd , Pirot istok,7280
2021-11-03,2,5,37,21250582356,34EAL249,Beograd , Pirot istok,7280
2021-11-03,2,5,38,20300513791,34EJK177,Šimanovci , Adaševci,2300
2021-11-03,2,5,38,20410729097,34DTJ527,Subotica , Stara Pazova,3810
2021-11-03,2,5,50,19451125462,34DN1394,Šid , Šimanovci,2580
2021-11-03,2,5,50,20300838974,34VUF36,Šid , Šimanovci,2580
2021-11-03,2,5,52,20300513023,PGGK178,Merošina , Niš Malča,640
2021-11-03,2,5,52,21320608702,31AGU511,Dimitrovgrad , Beograd,7860
2021-11-03,2,5,53,19450427372,34PK9265,Šid , Šimanovci,2580
2021-11-03,2,5,53,20400907380,34DPD634,Šimanovci , Šid,2580
2021-11-03,2,5,54,19241020437,RA0057AC,Beograd , Preševo,8910
2021-11-03,2,6,0,20410728495,34HP9249,Dimitrovgrad , Batočina,5490
2021-11-03,2,6,4,19231185729,34SJ7507,Stara Pazova , Subotica,3810
2021-11-03,2,6,4,21250582521,34SJ7526,Stara Pazova , Subotica,3810
2021-11-03,2,6,7,19450397039,14AAR999,Stara Pazova , Subotica,3810
2021-11-03,2,6,12,21390376495,34BSH082,Dimitrovgrad , Beograd,7860
2021-11-03,2,6,12,21390376537,50ABB903,Dimitrovgrad , Beograd,7860
2021-11-03,2,6,12,21390376891,50AAE727,Dimitrovgrad , Beograd,7860
2021-11-03,2,6,13,19431001189,34DMP163,Šimanovci , Šid,2580
2021-11-03,2,6,14,19231026451,34KN9906,Šimanovci , Šid,2580
2021-11-03,2,6,14,19241030279,14NC540,Subotica , Stara Pazova,3810
2021-11-03,2,6,14,20300838396,14NC540,Subotica , Stara Pazova,3810
2021-11-03,2,6,14,20400907505,34DPG289,Subotica , Stara Pazova,3810
2021-11-03,2,6,16,20400854483,BT1331AC,Stara Pazova , Subotica,3810
2021-11-03,2,6,17,20400902324,34PRK09,Niš Malča , Beograd,5690
2021-11-03,2,6,20,19231026469,16ADY033,Pirot zapad , Beograd,7020
2021-11-03,2,6,20,19431047109,38DC047,Dimitrovgrad , Beograd,7860
2021-11-03,2,6,21,19221139439,PA5191KM,Šimanovci , Adaševci,2300
2021-11-03,2,6,21,19241005487,PA5194KM,Šimanovci , Adaševci,2300
2021-11-03,2,6,21,19241021005,PA5192KM,Šimanovci , Adaševci,2300
2021-11-03,2,6,21,19450397948,PA5197KM,Šimanovci , Adaševci,2300
2021-11-03,2,6,21,19460014897,BG600KD,Stara Pazova , Novi Sad Jug,720
2021-11-03,2,6,21,21320619998,16ARE217,Dimitrovgrad , Beograd,7860
2021-11-03,2,6,23,19450422209,34SN6649,Beograd , Niš Malča,5690
2021-11-03,2,6,23,20400953723,34DKZ144,Beograd , Niš Malča,5690
2021-11-03,2,6,29,19221167539,81BG537,Beograd , Niš Malča,5690
2021-11-03,2,6,29,19451035349,34AYS542,Merošina , Beograd,5500
2021-11-03,2,6,31,21390376370,34CRY702,Dimitrovgrad , Beograd,7860
2021-11-03,2,6,32,21390376438,34FL8854,Šimanovci , Kuzmin,1900
2021-11-03,2,6,35,19221139538,E2148MT,Pojate , Pirot zapad,3210
2021-11-03,2,6,37,20410732786,PB5509PX,Šimanovci , Šid,2580
2021-11-03,2,6,43,20400949200,E405KC60,Beograd , Brestovac,9310
2021-11-03,2,6,44,18370326433,NI251EG,Niš istok , Beograd,920
2021-11-03,2,6,44,20410724098,06CEG754,Subotica , Stara Pazova,3810
2021-11-03,2,6,47,20400902670,42AID369,Šimanovci , Adaševci,2300
2021-11-03,2,6,47,20410680332,16AOV91,Dimitrovgrad , Niš Malča,2160
2021-11-03,2,7,3,19460016272,VZ1029TT,Šimanovci , Adaševci,2300
2021-11-03,2,7,4,19221140031,34SN9470,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,4,19241032119,34PJ3427,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,8,16450172925,NI237FA,Niš istok , Merošina,80
2021-11-03,2,7,12,20300838453,34EJD831,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,15,20300658034,14NB470,Beograd , Pirot zapad,7020
2021-11-03,2,7,16,21320608892,33B2005,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,24,19450392147,31HG790,Šid , Šimanovci,2580
2021-11-03,2,7,28,19431001692,ZD568IZ,Šid , Šimanovci,2580
2021-11-03,2,7,28,21320608702,31AGU511,Šimanovci , Šid,2580
2021-11-03,2,7,29,20400953905,35ATR925,Šimanovci , Adaševci,2300
2021-11-03,2,7,30,20300773601,81DT256,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,30,20400907935,34KM6576,Niš Malča , Beograd,5690
2021-11-03,2,7,31,20300773163,81FF746,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,31,20300773643,81FF742,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,32,20300773205,81FF744,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,32,20300773759,SK915HK,Šid , Ruma,1700
2021-11-03,2,7,32,21320619204,81DT258,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,33,20300542220,LJ40AVK,Batočina , Beograd,2370
2021-11-03,2,7,36,21390376222,14NA639,Stara Pazova , Subotica,3810
2021-11-03,2,7,36,21390376263,14ABE672,Stara Pazova , Subotica,3810
2021-11-03,2,7,36,21390376339,14AAJ973,Stara Pazova , Subotica,3810
2021-11-03,2,7,38,18230599104,VA109AK,Inđija , Kovilj,270
2021-11-03,2,7,38,20300513080,16APK745,Stara Pazova , Subotica,3810
2021-11-03,2,7,49,21250616501,41AFL947,Pirot zapad , Beograd,7020
2021-11-03,2,7,51,19221153455,38ABV321,Šimanovci , Šid,2580
2021-11-03,2,7,52,20400902324,34PRK09,Šimanovci , Šid,2580
2021-11-03,2,7,52,21250614381,33AFM821,Šimanovci , Šid,2580
2021-11-03,2,7,52,21250614852,33AFM802,Beograd , Šid,2980
2021-11-03,2,7,52,21390376172,16ARK509,Dimitrovgrad , Beograd,7860
2021-11-03,2,7,53,19431047109,38DC047,Šimanovci , Adaševci,2300
2021-11-03,2,7,54,20290902160,34AJJ144,Beograd , Bela Palanka,6420
2021-11-03,2,7,54,21390376255,14GG468,Dimitrovgrad , Niš Malča,2160
2021-11-03,2,7,58,21390376453,33R8885,Stara Pazova , Subotica,3810
2021-11-03,2,8,0,19231182155,34EJ2262,Beograd , Pirot istok,7280
2021-11-03,2,8,1,20410699175,34DMB558,Beograd , Niš Malča,5690
2021-11-03,2,8,2,21390376453,33R8885,Subotica , Subotica,0
2021-11-03,2,8,6,21390376818,35BAG948,Pojate , Lajkovac,2960
2021-11-03,2,8,7,20410680027,34EJ2300,Dimitrovgrad , Beograd,7860
2021-11-03,2,8,11,19431002187,07GZZ97,Dimitrovgrad , Pirot istok,570
2021-11-03,2,8,12,21390376974,33AGU628,Dimitrovgrad , Pirot istok,570
2021-11-03,2,8,20,19451079859,31AEU559,Niš Malča , Beograd,5690
2021-11-03,2,8,24,21320610237,34DMK213,Subotica , Stara Pazova,3810
2021-11-03,2,8,25,19460014053,RU048DE,Šid , Šimanovci,2580
2021-11-03,2,8,26,20410732893,34DKT917,Niš Malča , Beograd,5690
2021-11-03,2,8,28,19231111808,34LR2755,Niš Malča , Beograd,5690
2021-11-03,2,8,29,20410728818,VA160CB,Batočina , Jagodina,270
2021-11-03,2,8,36,19231185034,34KM4568,Niš Malča , Beograd,5690
2021-11-03,2,8,38,19440718971,42ACK716,Šimanovci , Adaševci,2300
2021-11-03,2,8,39,21320619253,31AGU737,Stara Pazova , Subotica,3810
2021-11-03,2,8,40,19451125082,CB9742PC,Vladičin Han , Beograd,7390
2021-11-03,2,8,43,19450412002,DJ693CF,Šid , Šimanovci,1290
2021-11-03,2,8,43,21390376651,31AGJ314,Dimitrovgrad , Beograd,7860
2021-11-03,2,8,44,19431002351,CB4864PT,Šid , Šimanovci,2580
2021-11-03,2,8,44,20400953608,34EJ2274,Beograd , Niš Malča,5690
2021-11-03,2,8,52,19241020932,CEKI804,Šid , Šimanovci,2580
2021-11-03,2,9,0,19231026469,16ADY033,Šimanovci , Šid,2580
2021-11-03,2,9,7,19451046601,76AAF015,Dimitrovgrad , Beograd,9310
2021-11-03,2,9,7,20410682569,PGJA332,Subotica , Stara Pazova,3810
2021-11-03,2,9,8,20410679516,PGKH053,Subotica , Stara Pazova,3810
2021-11-03,2,9,10,19450427372,34PK9265,Beograd , Niš Malča,5690
2021-11-03,2,9,12,21390376503,14AAJ544,Stara Pazova , Subotica,3810
2021-11-03,2,9,13,21390376305,14AAJ542,Stara Pazova , Subotica,3810
2021-11-03,2,9,13,21390376388,34KM0650,Stara Pazova , Subotica,3810
2021-11-03,2,9,13,21390376420,34VE9598,Stara Pazova , Subotica,3810
2021-11-03,2,9,14,21390376461,14ABC740,Stara Pazova , Subotica,3810
2021-11-03,2,9,16,20410536492,34DGA102,Dimitrovgrad , Beograd,7860
2021-11-03,2,9,17,19231011131,SK0905AI,Preševo , Pojate,5110
2021-11-03,2,9,17,21320608710,42PP747,Morović , Šimanovci,2300
2021-11-03,2,9,19,20300542220,LJ40AVK,Šimanovci , Adaševci,2300
2021-11-03,2,9,33,21320619998,16ARE217,Stara Pazova , Subotica,3810
2021-11-03,2,9,39,21390376495,34BSH082,Stara Pazova , Subotica,3810
2021-11-03,2,9,39,21390376537,50ABB903,Stara Pazova , Subotica,3810
2021-11-03,2,9,39,21390376891,50AAE727,Stara Pazova , Subotica,3810
2021-11-03,2,9,40,20410724551,10AFE274,Šid , Šimanovci,2580
2021-11-03,2,9,46,20410680027,34EJ2300,Šimanovci , Adaševci,2300
2021-11-03,2,9,47,20410680506,34CZB720,Dimitrovgrad , Beograd,7860
2021-11-03,2,9,47,21250582950,34EKB942,Dimitrovgrad , Beograd,7860
2021-11-03,2,9,52,20410729097,34DTJ527,Beograd , Niš Malča,5690
2021-11-03,2,9,53,21250663917,VU943EA,Subotica , Stara Pazova,3810
2021-11-03,2,9,54,21390376099,34CRY782,Niš Malča , Beograd,5690
2021-11-03,2,9,56,19460016454,42GP214,Niš Malča , Beograd,5690
2021-11-03,2,9,56,21320608439,42NT393,Niš Malča , Beograd,5690
2021-11-03,2,9,57,20300838859,34EIN214,Dimitrovgrad , Beograd,7860
